sku_id,title,price,description,availability,image,link
8272,Diapason shampoo rizado x 300ml,32600 COP,diapason shampoo rizado x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/8272/68060.jpg,https://almacensandra.com.co/product/p-8272-diapason-shampoo-rizado-x-300ml
8273,Diapason tratamiento  cabello seco  x 500ml,42200 COP,diapason tratamiento  cabello seco  x 500ml,in stock,https://casandra-static.s3.amazonaws.com/products/8273/68061.jpg,https://almacensandra.com.co/product/p-8273-diapason-tratamiento-cabello-seco-x-500ml
8274,Diapason shampoo coloreado x 300ml,35000 COP,diapason shampoo coloreado x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/8274/68062.jpg,https://almacensandra.com.co/product/p-8274-diapason-shampoo-coloreado-x-300ml
8275,Diapason tratamiento coloreado x 500ml,36800 COP,diapason tratamiento coloreado x 500ml,in stock,https://casandra-static.s3.amazonaws.com/products/8275/68063.jpg,https://almacensandra.com.co/product/p-8275-diapason-tratamiento-coloreado-x-500ml
8276,Diapason decolorante x 50gr,7200 COP,diapason decolorante x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/8276/68064.jpg,https://almacensandra.com.co/product/p-8276-diapason-decolorante-x-50gr
8278,Vogue labial liquido colorissimo fruto silvestre x 5ml,8900 COP,vogue labial liquido colorissimo fruto silvestre x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8278/68066.jpg,https://almacensandra.com.co/product/p-8278-vogue-labial-liquido-colorissimo-fruto-silvestre-x-5ml
8279,Vogue labial liquido colorissimo fusion otoñal x 5ml,8500 COP,vogue labial liquido colorissimo fusion otoñal x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8279/68067.jpg,https://almacensandra.com.co/product/p-8279-vogue-labial-liquido-colorissimo-fusion-otonal-x-5ml
8281,Vogue labial liquido colorissimo merlot x 5ml,8500 COP,vogue labial liquido colorissimo merlot x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8281/68069.jpg,https://almacensandra.com.co/product/p-8281-vogue-labial-liquido-colorissimo-merlot-x-5ml
8285,Vogue removedor esmalte aceite coco - aloe vera x 100ml,10600 COP,vogue removedor esmalte aceite coco - aloe vera x 100ml,in stock,https://casandra-static.s3.amazonaws.com/products/8285/68075.jpg,https://almacensandra.com.co/product/p-8285-vogue-removedor-esmalte-aceite-coco-aloe-vera-x-100ml
8290,Duvy class pasta moldeadora x 80gr,24000 COP,duvy class pasta moldeadora x 80gr,in stock,https://casandra-static.s3.amazonaws.com/products/8290/68162.jpg,https://almacensandra.com.co/product/p-8290-duvy-class-pasta-moldeadora-x-80gr
8292,Atenea glitter de color  ref: es0469,9300 COP,atenea glitter de color  ref: es0469,in stock,https://casandra-static.s3.amazonaws.com/products/8292/68183.jpg,https://almacensandra.com.co/product/p-8292-atenea-glitter-de-color-ref-es0469
8295,Bardot primer x 24gr,30100 COP,bardot primer x 24gr,in stock,https://casandra-static.s3.amazonaws.com/products/8295/68206.jpg,https://almacensandra.com.co/product/p-8295-bardot-primer-x-24gr
8296,Pineda ampolla cafeina,7500 COP,pineda ampolla cafeina,in stock,https://casandra-static.s3.amazonaws.com/products/8296/68207.jpg,https://almacensandra.com.co/product/p-8296-pineda-ampolla-cafeina
8297,Pineda ampolla colageno,10900 COP,pineda ampolla colageno,in stock,https://casandra-static.s3.amazonaws.com/products/8297/68208.jpg,https://almacensandra.com.co/product/p-8297-pineda-ampolla-colageno
8298,Pineda ampolla aminoacidos,9700 COP,pineda ampolla aminoacidos,in stock,https://casandra-static.s3.amazonaws.com/products/8298/68209.jpg,https://almacensandra.com.co/product/p-8298-pineda-ampolla-aminoacidos
8304,Lander esmalte n.08 x 11ml,4200 COP,lander esmalte n.08 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8304/68218.jpg,https://almacensandra.com.co/product/p-8304-lander-esmalte-n08-x-11ml
8305,Lander esmalte n.09 cremoso x 11ml,4900 COP,lander esmalte n.09 cremoso x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8305/68219.jpg,https://almacensandra.com.co/product/p-8305-lander-esmalte-n09-cremoso-x-11ml
8307,Lander esmalte n.13 x 11ml,4900 COP,lander esmalte n.13 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8307/68222.jpg,https://almacensandra.com.co/product/p-8307-lander-esmalte-n13-x-11ml
8308,Lander esmalte n.14 x 11ml,4900 COP,lander esmalte n.14 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8308/68223.jpg,https://almacensandra.com.co/product/p-8308-lander-esmalte-n14-x-11ml
8309,Lander esmalte n.16 x 11ml,4900 COP,lander esmalte n.16 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8309/68225.jpg,https://almacensandra.com.co/product/p-8309-lander-esmalte-n16-x-11ml
8310,Lander esmalte n.17 x 11ml,4900 COP,lander esmalte n.17 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8310/68226.jpg,https://almacensandra.com.co/product/p-8310-lander-esmalte-n17-x-11ml
8311,Lander esmalte n.19 x 11ml,4200 COP,lander esmalte n.19 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8311/68227.jpg,https://almacensandra.com.co/product/p-8311-lander-esmalte-n19-x-11ml
8313,Lander esmalte n.25 x 11ml,4200 COP,lander esmalte n.25 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8313/68231.jpg,https://almacensandra.com.co/product/p-8313-lander-esmalte-n25-x-11ml
8314,Lander esmalte n.27 x 11ml,4200 COP,lander esmalte n.27 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8314/68233.jpg,https://almacensandra.com.co/product/p-8314-lander-esmalte-n27-x-11ml
8315,Lander esmalte n.30 x 11ml,4200 COP,lander esmalte n.30 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8315/68235.jpg,https://almacensandra.com.co/product/p-8315-lander-esmalte-n30-x-11ml
8316,Lander esmalte n.31 x 11ml,4200 COP,lander esmalte n.31 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8316/68236.jpg,https://almacensandra.com.co/product/p-8316-lander-esmalte-n31-x-11ml
8317,Lander esmalte n.32 x 11ml,4900 COP,lander esmalte n.32 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8317/68237.jpg,https://almacensandra.com.co/product/p-8317-lander-esmalte-n32-x-11ml
8318,Lander esmalte n.33 x 11ml,4900 COP,lander esmalte n.33 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8318/68238.jpg,https://almacensandra.com.co/product/p-8318-lander-esmalte-n33-x-11ml
8320,Lander esmalte n.38 x 11ml,4200 COP,lander esmalte n.38 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8320/68241.jpg,https://almacensandra.com.co/product/p-8320-lander-esmalte-n38-x-11ml
8321,Lander esmalte n.41 x 11ml,4200 COP,lander esmalte n.41 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8321/68242.jpg,https://almacensandra.com.co/product/p-8321-lander-esmalte-n41-x-11ml
8322,Lander esmalte n.43 x 11ml,4200 COP,lander esmalte n.43 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8322/68243.jpg,https://almacensandra.com.co/product/p-8322-lander-esmalte-n43-x-11ml
8323,Lander esmalte n.44 x 11ml,4200 COP,lander esmalte n.44 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8323/68244.jpg,https://almacensandra.com.co/product/p-8323-lander-esmalte-n44-x-11ml
8325,Lander esmalte n.48 x 11ml,4200 COP,lander esmalte n.48 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8325/68246.jpg,https://almacensandra.com.co/product/p-8325-lander-esmalte-n48-x-11ml
8326,Lander esmalte n.50 x 11ml,4400 COP,lander esmalte n.50 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8326/68247.jpg,https://almacensandra.com.co/product/p-8326-lander-esmalte-n50-x-11ml
8327,Lander esmalte n.51 x 11ml,4900 COP,lander esmalte n.51 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8327/68248.jpg,https://almacensandra.com.co/product/p-8327-lander-esmalte-n51-x-11ml
8328,Lander esmalte n.52 x 11ml,4200 COP,lander esmalte n.52 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8328/68249.jpg,https://almacensandra.com.co/product/p-8328-lander-esmalte-n52-x-11ml
8329,Lander esmalte n.53x 11ml,4200 COP,lander esmalte n.53x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8329/68250.jpg,https://almacensandra.com.co/product/p-8329-lander-esmalte-n53x-11ml
8330,Lander esmalte n.54 x 11ml,4900 COP,lander esmalte n.54 x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8330/68251.jpg,https://almacensandra.com.co/product/p-8330-lander-esmalte-n54-x-11ml
8333,Lander esmalte brillo secante x 11ml,5500 COP,lander esmalte brillo secante x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8333/68259.jpg,https://almacensandra.com.co/product/p-8333-lander-esmalte-brillo-secante-x-11ml
8334,Lander esmalte base endurecedora hierro- calcio x 11ml,5200 COP,lander esmalte base endurecedora hierro- calcio x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8334/68260.jpg,https://almacensandra.com.co/product/p-8334-lander-esmalte-base-endurecedora-hierro-calcio-x-11ml
8335,Lander esmalte base nutritiva - keratina x 11ml,5200 COP,lander esmalte base nutritiva - keratina x 11ml,in stock,https://casandra-static.s3.amazonaws.com/products/8335/68261.jpg,https://almacensandra.com.co/product/p-8335-lander-esmalte-base-nutritiva-keratina-x-11ml
8336,Lander esmalte n.01 x 7ml,2700 COP,lander esmalte n.01 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8336/68264.jpg,https://almacensandra.com.co/product/p-8336-lander-esmalte-n01-x-7ml
8337,Lander esmalte n.02 x 7ml,3100 COP,lander esmalte n.02 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8337/68265.jpg,https://almacensandra.com.co/product/p-8337-lander-esmalte-n02-x-7ml
8338,Lander esmalte n.03 x 7ml,3100 COP,lander esmalte n.03 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8338/68266.jpg,https://almacensandra.com.co/product/p-8338-lander-esmalte-n03-x-7ml
8339,Lander esmalte n.04 x 7ml,2700 COP,lander esmalte n.04 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8339/68267.jpg,https://almacensandra.com.co/product/p-8339-lander-esmalte-n04-x-7ml
8342,Lander esmalte n.08 x 7ml,2700 COP,lander esmalte n.08 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8342/68270.jpg,https://almacensandra.com.co/product/p-8342-lander-esmalte-n08-x-7ml
8343,Lander esmalte n.09 x 7ml,3100 COP,lander esmalte n.09 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8343/68271.jpg,https://almacensandra.com.co/product/p-8343-lander-esmalte-n09-x-7ml
8344,Lander esmalte n.12 x 7ml                                            vent 1mes,3100 COP,lander esmalte n.12 x 7ml                                            vent 1mes,in stock,https://casandra-static.s3.amazonaws.com/products/8344/68273.jpg,https://almacensandra.com.co/product/p-8344-lander-esmalte-n12-x-7ml-vent-1mes
8345,Lander esmalte n.13 x 7ml,2700 COP,lander esmalte n.13 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8345/68274.jpg,https://almacensandra.com.co/product/p-8345-lander-esmalte-n13-x-7ml
8346,Lander esmalte n.14 x 7ml,3100 COP,lander esmalte n.14 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8346/68275.jpg,https://almacensandra.com.co/product/p-8346-lander-esmalte-n14-x-7ml
8347,Lander esmalte n.15 x 7ml,2700 COP,lander esmalte n.15 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8347/68276.jpg,https://almacensandra.com.co/product/p-8347-lander-esmalte-n15-x-7ml
8349,Lander esmalte n.17 x 7ml,2700 COP,lander esmalte n.17 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8349/68278.jpg,https://almacensandra.com.co/product/p-8349-lander-esmalte-n17-x-7ml
8350,Lander esmalte n.19 x 7ml,2700 COP,lander esmalte n.19 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8350/68279.jpg,https://almacensandra.com.co/product/p-8350-lander-esmalte-n19-x-7ml
8351,Lander esmalte n.20 x 7ml,2700 COP,lander esmalte n.20 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8351/68280.jpg,https://almacensandra.com.co/product/p-8351-lander-esmalte-n20-x-7ml
8354,Lander esmalte n.26 x 7ml,2700 COP,lander esmalte n.26 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8354/68285.jpg,https://almacensandra.com.co/product/p-8354-lander-esmalte-n26-x-7ml
8356,Lander esmalte n.28 x 7ml,2700 COP,lander esmalte n.28 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8356/68287.jpg,https://almacensandra.com.co/product/p-8356-lander-esmalte-n28-x-7ml
8357,Lander esmalte n.30 x 7ml,3100 COP,lander esmalte n.30 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8357/68288.jpg,https://almacensandra.com.co/product/p-8357-lander-esmalte-n30-x-7ml
8359,Lander esmalte n.32 x 7ml,3100 COP,lander esmalte n.32 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8359/68290.jpg,https://almacensandra.com.co/product/p-8359-lander-esmalte-n32-x-7ml
8360,Lander esmalte n.33 x 7ml,2700 COP,lander esmalte n.33 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8360/68291.jpg,https://almacensandra.com.co/product/p-8360-lander-esmalte-n33-x-7ml
8361,Lander esmalte n.34 x 7ml,3100 COP,lander esmalte n.34 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8361/68292.jpg,https://almacensandra.com.co/product/p-8361-lander-esmalte-n34-x-7ml
8362,Lander esmalte n.38 x 7ml,3100 COP,lander esmalte n.38 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8362/68294.jpg,https://almacensandra.com.co/product/p-8362-lander-esmalte-n38-x-7ml
8363,Lander esmalte n.43 x 7ml,3100 COP,lander esmalte n.43 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8363/68295.jpg,https://almacensandra.com.co/product/p-8363-lander-esmalte-n43-x-7ml
8364,Lander esmalte n.44 x 7ml,3100 COP,lander esmalte n.44 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8364/68296.jpg,https://almacensandra.com.co/product/p-8364-lander-esmalte-n44-x-7ml
8365,Lander esmalte n.45 x 7ml,2700 COP,lander esmalte n.45 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8365/68297.jpg,https://almacensandra.com.co/product/p-8365-lander-esmalte-n45-x-7ml
8367,Lander esmalte n.50 x 7ml,2700 COP,lander esmalte n.50 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8367/68299.jpg,https://almacensandra.com.co/product/p-8367-lander-esmalte-n50-x-7ml
8368,Lander esmalte n.51 x 7ml,2700 COP,lander esmalte n.51 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8368/68300.jpg,https://almacensandra.com.co/product/p-8368-lander-esmalte-n51-x-7ml
8369,Lander esmalte n.53 x 7ml,2700 COP,lander esmalte n.53 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8369/68301.jpg,https://almacensandra.com.co/product/p-8369-lander-esmalte-n53-x-7ml
8370,Lander esmalte n.54 x 7ml,3100 COP,lander esmalte n.54 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8370/68302.jpg,https://almacensandra.com.co/product/p-8370-lander-esmalte-n54-x-7ml
8372,Lander esmalte n.57 x 7ml,2700 COP,lander esmalte n.57 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8372/68304.jpg,https://almacensandra.com.co/product/p-8372-lander-esmalte-n57-x-7ml
8373,Lander esmalte n.58 x 7ml,3100 COP,lander esmalte n.58 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8373/68305.jpg,https://almacensandra.com.co/product/p-8373-lander-esmalte-n58-x-7ml
8374,Lander esmalte n.59 x 7ml,3100 COP,lander esmalte n.59 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8374/68306.jpg,https://almacensandra.com.co/product/p-8374-lander-esmalte-n59-x-7ml
8375,Lander esmalte n.60 x 7ml,3100 COP,lander esmalte n.60 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8375/68307.jpg,https://almacensandra.com.co/product/p-8375-lander-esmalte-n60-x-7ml
8376,Lander esmalte n.63 x 7ml,3100 COP,lander esmalte n.63 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8376/68308.jpg,https://almacensandra.com.co/product/p-8376-lander-esmalte-n63-x-7ml
8378,Lander esmalte brillo secante x 7ml,4400 COP,lander esmalte brillo secante x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8378/68310.jpg,https://almacensandra.com.co/product/p-8378-lander-esmalte-brillo-secante-x-7ml
8379,Rolda gel capilar black styling x 120gr,4900 COP,rolda gel capilar black styling x 120gr,in stock,https://casandra-static.s3.amazonaws.com/products/8379/68317.jpg,https://almacensandra.com.co/product/p-8379-rolda-gel-capilar-black-styling-x-120gr
8381,Techni tone tinte castaño oscuro natural intenso n.3.00 x 60gr,16400 COP,techni tone tinte castaño oscuro natural intenso n.3.00 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/8381/68357.jpg,https://almacensandra.com.co/product/p-8381-techni-tone-tinte-castano-oscuro-natural-intenso-n300-x-60gr
8382,Techni tone tinte rubio mediano irisado n.7.2 x 60gr,16400 COP,techni tone tinte rubio mediano irisado n.7.2 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/8382/68360.jpg,https://almacensandra.com.co/product/p-8382-techni-tone-tinte-rubio-mediano-irisado-n72-x-60gr
8383,Techni tone tinte rubio muy claro irisado n.9.2 x 60gr,16400 COP,techni tone tinte rubio muy claro irisado n.9.2 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/8383/68361.jpg,https://almacensandra.com.co/product/p-8383-techni-tone-tinte-rubio-muy-claro-irisado-n92-x-60gr
8384,Techni tone tinte rubio oscuro mate n.6.7 x 60gr,16400 COP,techni tone tinte rubio oscuro mate n.6.7 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/8384/68363.jpg,https://almacensandra.com.co/product/p-8384-techni-tone-tinte-rubio-oscuro-mate-n67-x-60gr
8385,Latin nails liquido recina retention x 120ml,39200 COP,latin nails liquido recina retention x 120ml,in stock,https://casandra-static.s3.amazonaws.com/products/8385/68381.jpg,https://almacensandra.com.co/product/p-8385-latin-nails-liquido-recina-retention-x-120ml
8390,Ana maria lapiz delineador cejas café caoba x 1.3gr,17800 COP,ana maria lapiz delineador cejas café caoba x 1.3gr,in stock,https://casandra-static.s3.amazonaws.com/products/8390/68390.jpg,https://almacensandra.com.co/product/p-8390-ana-maria-lapiz-delineador-cejas-cafe-caoba-x-13gr
8392,Kaloe lapiz delineador de ojos café x 13gr,8000 COP,kaloe lapiz delineador de ojos café x 13gr,in stock,https://casandra-static.s3.amazonaws.com/products/8392/68392.jpg,https://almacensandra.com.co/product/p-8392-kaloe-lapiz-delineador-de-ojos-cafe-x-13gr
8393,Puntas diamante kit keratina x 1000ml,437300 COP,puntas diamante kit keratina x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/8393/68393.jpg,https://almacensandra.com.co/product/p-8393-puntas-diamante-kit-keratina-x-1000ml
8397,Novo plus cortauñas ref: 13349,3300 COP,novo plus cortauñas ref: 13349,in stock,https://casandra-static.s3.amazonaws.com/products/8397/68407.jpg,https://almacensandra.com.co/product/p-8397-novo-plus-cortaunas-ref-13349
8407,Novo plus anillo metalico ref: 13981,5500 COP,novo plus anillo metalico ref: 13981,in stock,https://casandra-static.s3.amazonaws.com/products/8407/68438.jpg,https://almacensandra.com.co/product/p-8407-novo-plus-anillo-metalico-ref-13981
8409,Novo plus fibra de vidrio ref. hc-13586,4000 COP,novo plus fibra de vidrio ref. hc-13586,in stock,https://casandra-static.s3.amazonaws.com/products/8409/68445.jpg,https://almacensandra.com.co/product/p-8409-novo-plus-fibra-de-vidrio-ref-hc-13586
8417,Arrurru toallitas humedas avena x 70und,7500 COP,arrurru toallitas humedas avena x 70und,in stock,https://casandra-static.s3.amazonaws.com/products/8417/68485.jpg,https://almacensandra.com.co/product/p-8417-arrurru-toallitas-humedas-avena-x-70und
8418,Marliou silicona x 12ml,2800 COP,marliou silicona x 12ml,in stock,https://casandra-static.s3.amazonaws.com/products/8418/68490.jpg,https://almacensandra.com.co/product/p-8418-marliou-silicona-x-12ml
8420,Gigi parafina mango x 1lb,37700 COP,gigi parafina mango x 1lb,in stock,https://casandra-static.s3.amazonaws.com/products/8420/68498.jpg,https://almacensandra.com.co/product/p-8420-gigi-parafina-mango-x-1lb
8421,Dyd vaporizador,92700 COP,dyd vaporizador,in stock,https://casandra-static.s3.amazonaws.com/products/8421/68500.jpg,https://almacensandra.com.co/product/p-8421-dyd-vaporizador
8422,Organic acrilico natural x 50gr,45300 COP,organic acrilico natural x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/8422/68506.jpg,https://almacensandra.com.co/product/p-8422-organic-acrilico-natural-x-50gr
8423,Organic nail esmalte color gel floral rose  n.098 x 15ml,49900 COP,organic nail esmalte color gel floral rose  n.098 x 15ml,in stock,https://casandra-static.s3.amazonaws.com/products/8423/68507.jpg,https://almacensandra.com.co/product/p-8423-organic-nail-esmalte-color-gel-floral-rose-n098-x-15ml
8424,Bellskin ampollas peptis,36000 COP,bellskin ampollas peptis,in stock,https://casandra-static.s3.amazonaws.com/products/8424/68574.jpg,https://almacensandra.com.co/product/p-8424-bellskin-ampollas-peptis
8425,Pineda ampolla hmb x2ml,16600 COP,pineda ampolla hmb x2ml,in stock,https://casandra-static.s3.amazonaws.com/products/8425/68580.jpg,https://almacensandra.com.co/product/p-8425-pineda-ampolla-hmb-x2ml
8426,Kerastase discipline bain oleo - relax x 250ml,120200 COP,kerastase discipline bain oleo - relax x 250ml,in stock,https://casandra-static.s3.amazonaws.com/products/8426/68582.jpg,https://almacensandra.com.co/product/p-8426-kerastase-discipline-bain-oleo-relax-x-250ml
8427,Kerastase masque oleo relax x 200ml,170900 COP,kerastase masque oleo relax x 200ml,in stock,https://casandra-static.s3.amazonaws.com/products/8427/68583.jpg,https://almacensandra.com.co/product/p-8427-kerastase-masque-oleo-relax-x-200ml
8428,Kerastase discipline oleo relax x 100ml,172700 COP,kerastase discipline oleo relax x 100ml,in stock,https://casandra-static.s3.amazonaws.com/products/8428/68584.jpg,https://almacensandra.com.co/product/p-8428-kerastase-discipline-oleo-relax-x-100ml
8435,Plasmamix ampolla aminoacidos x 40ml,9100 COP,plasmamix ampolla aminoacidos x 40ml,in stock,https://casandra-static.s3.amazonaws.com/products/8435/71064.jpg,https://almacensandra.com.co/product/p-8435-plasmamix-ampolla-aminoacidos-x-40ml
8438,Jackie desingn alcohol glicerinado antibact x500ml,11900 COP,jackie desingn alcohol glicerinado antibact x500ml,in stock,https://casandra-static.s3.amazonaws.com/products/8438/71988.jpg,https://almacensandra.com.co/product/p-8438-jackie-desingn-alcohol-glicerinado-antibact-x500ml
8454,Plasmamix ampolla aminoacidos x 40ml,9100 COP,plasmamix ampolla aminoacidos x 40ml,in stock,https://casandra-static.s3.amazonaws.com/products/8454/71064.jpg,https://almacensandra.com.co/product/p-8454-plasmamix-ampolla-aminoacidos-x-40ml
8457,Jackie desingn alcohol glicerinado antibact x500ml,11900 COP,jackie desingn alcohol glicerinado antibact x500ml,in stock,https://casandra-static.s3.amazonaws.com/products/8457/71988.jpg,https://almacensandra.com.co/product/p-8457-jackie-desingn-alcohol-glicerinado-antibact-x500ml
8467,Kerastase resistance extensioniste thermique x 150ml,170500 COP,kerastase resistance extensioniste thermique x 150ml,in stock,https://casandra-static.s3.amazonaws.com/products/8467/68585.jpg,https://almacensandra.com.co/product/p-8467-kerastase-resistance-extensioniste-thermique-x-150ml
8468,Lander esmalte n.52 x 7ml,3100 COP,lander esmalte n.52 x 7ml,in stock,https://casandra-static.s3.amazonaws.com/products/8468/68586.jpg,https://almacensandra.com.co/product/p-8468-lander-esmalte-n52-x-7ml
8473,Star mortero con tapa ref: 872,3500 COP,star mortero con tapa ref: 872,in stock,https://casandra-static.s3.amazonaws.com/products/8473/68606.jpg,https://almacensandra.com.co/product/p-8473-star-mortero-con-tapa-ref-872
8474,Bardot base max cubrimiento n.6 x 30ml,14100 COP,bardot base max cubrimiento n.6 x 30ml,in stock,https://casandra-static.s3.amazonaws.com/products/8474/68615.jpg,https://almacensandra.com.co/product/p-8474-bardot-base-max-cubrimiento-n6-x-30ml
8477,Majirel tinte cool cover n.8.1 x 60gr,20400 COP,majirel tinte cool cover n.8.1 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/8477/68642.jpg,https://almacensandra.com.co/product/p-8477-majirel-tinte-cool-cover-n81-x-60gr
8478,Checo esmalte cremoso n 174 x 12ml,5700 COP,checo esmalte cremoso n 174 x 12ml,in stock,https://casandra-static.s3.amazonaws.com/products/8478/68644.jpg,https://almacensandra.com.co/product/p-8478-checo-esmalte-cremoso-n-174-x-12ml
8479,Checo esmalte cremoso n 176 x 12ml,5700 COP,checo esmalte cremoso n 176 x 12ml,in stock,https://casandra-static.s3.amazonaws.com/products/8479/68645.jpg,https://almacensandra.com.co/product/p-8479-checo-esmalte-cremoso-n-176-x-12ml
8480,Thyms decolorante polvo x 300gr,34100 COP,thyms decolorante polvo x 300gr,in stock,https://casandra-static.s3.amazonaws.com/products/8480/68646.jpg,https://almacensandra.com.co/product/p-8480-thyms-decolorante-polvo-x-300gr
8482,Barber gel afeitar x 480gr,24900 COP,barber gel afeitar x 480gr,in stock,https://casandra-static.s3.amazonaws.com/products/8482/68655.jpg,https://almacensandra.com.co/product/p-8482-barber-gel-afeitar-x-480gr
8488,Luxent tinte n.12.7 x 60g,18100 COP,luxent tinte n.12.7 x 60g,in stock,https://casandra-static.s3.amazonaws.com/products/8488/68681.jpg,https://almacensandra.com.co/product/p-8488-luxent-tinte-n127-x-60g
8491,Nailen delineador black x 4gr,9200 COP,nailen delineador black x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8491/68697.jpg,https://almacensandra.com.co/product/p-8491-nailen-delineador-black-x-4gr
8493,Masglo esmalte cremoso experta x 13.5ml,7200 COP,masglo esmalte cremoso experta x 13.5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8493/68712.jpg,https://almacensandra.com.co/product/p-8493-masglo-esmalte-cremoso-experta-x-135ml
8494,Masglo esmalte cremoso calculadora x 13.5ml,7200 COP,masglo esmalte cremoso calculadora x 13.5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8494/68714.jpg,https://almacensandra.com.co/product/p-8494-masglo-esmalte-cremoso-calculadora-x-135ml
8497,Du pestaña individual volumen ruso 3p-12mm,6800 COP,du pestaña individual volumen ruso 3p-12mm,in stock,https://casandra-static.s3.amazonaws.com/products/8497/68793.jpg,https://almacensandra.com.co/product/p-8497-du-pestana-individual-volumen-ruso-3p-12mm
8506,Bonamix pestañas pelo a pelo 0.07d,13600 COP,bonamix pestañas pelo a pelo 0.07d,in stock,https://casandra-static.s3.amazonaws.com/products/8506/68826.jpg,https://almacensandra.com.co/product/p-8506-bonamix-pestanas-pelo-a-pelo-007d
8508,Bonamix pestañas pelo a pelo x 0.20d,12200 COP,bonamix pestañas pelo a pelo x 0.20d,in stock,https://casandra-static.s3.amazonaws.com/products/8508/68828.jpg,https://almacensandra.com.co/product/p-8508-bonamix-pestanas-pelo-a-pelo-x-020d
